index, address, array, ip_fold_1, pf_degree, valid, ppf_prediction
321, 49194195, ( 209 ), ( 0 ), ( 2 ), ( 1 ), ( 0 )
322, 125636417, ( 361 ), ( 926 ), ( 3 ), ( 1 ), ( 0 )
323, 49194193, ( 208 ), ( 926 ), ( 3 ), ( 1 ), ( 0 )
324, 125636416, ( 357 ), ( 0 ), ( 1 ), ( 1 ), ( 0 )
325, 49194192, ( 204 ), ( 0 ), ( 1 ), ( 1 ), ( 0 )
326, 125636414, ( 356 ), ( 0 ), ( 2 ), ( 1 ), ( 0 )
327, 49194190, ( 203 ), ( 0 ), ( 2 ), ( 1 ), ( 0 )
328, 125636412, ( 355 ), ( 926 ), ( 3 ), ( 1 ), ( 0 )
329, 49194188, ( 202 ), ( 926 ), ( 3 ), ( 1 ), ( 0 )
330, 125636411, ( 351 ), ( 0 ), ( 1 ), ( 1 ), ( 0 )
331, 49194187, ( 198 ), ( 0 ), ( 1 ), ( 1 ), ( 0 )
332, 125636409, ( 350 ), ( 0 ), ( 2 ), ( 1 ), ( 0 )
333, 49194185, ( 197 ), ( 0 ), ( 2 ), ( 1 ), ( 0 )
334, 125636407, ( 349 ), ( 926 ), ( 3 ), ( 1 ), ( 0 )
335, 49194183, ( 196 ), ( 926 ), ( 3 ), ( 1 ), ( 0 )
336, 11949988, ( 1144 ), ( 0 ), ( 1 ), ( 1 ), ( 0 )
337, 117576586, ( 192 ), ( 0 ), ( 1 ), ( 0 ), ( 0 )
338, 13968321, ( 189 ), ( 0 ), ( 1 ), ( 1 ), ( 0 )
339, 13968319, ( 188 ), ( 0 ), ( 2 ), ( 1 ), ( 0 )
340, 13968317, ( 187 ), ( 926 ), ( 3 ), ( 1 ), ( 0 )
341, 13968316, ( 186 ), ( 0 ), ( 1 ), ( 1 ), ( 0 )
342, 13968314, ( 185 ), ( 0 ), ( 2 ), ( 1 ), ( 0 )
343, 13968312, ( 184 ), ( 926 ), ( 3 ), ( 1 ), ( 0 )
344, 13968311, ( 180 ), ( 0 ), ( 1 ), ( 1 ), ( 0 )
345, 13968309, ( 179 ), ( 0 ), ( 2 ), ( 1 ), ( 0 )
346, 13968307, ( 178 ), ( 926 ), ( 3 ), ( 1 ), ( 0 )
347, 13968306, ( 174 ), ( 0 ), ( 1 ), ( 1 ), ( 0 )
348, 13968304, ( 173 ), ( 0 ), ( 2 ), ( 1 ), ( 0 )
349, 13968302, ( 172 ), ( 926 ), ( 3 ), ( 1 ), ( 0 )
350, 13968301, ( 168 ), ( 0 ), ( 1 ), ( 1 ), ( 0 )
351, 13968299, ( 167 ), ( 0 ), ( 2 ), ( 1 ), ( 0 )
352, 13968297, ( 166 ), ( 926 ), ( 3 ), ( 1 ), ( 0 )
353, 13968296, ( 162 ), ( 0 ), ( 1 ), ( 1 ), ( 0 )
354, 13968294, ( 161 ), ( 0 ), ( 2 ), ( 1 ), ( 0 )
355, 13968292, ( 160 ), ( 926 ), ( 3 ), ( 1 ), ( 0 )
356, 13968291, ( 156 ), ( 0 ), ( 1 ), ( 1 ), ( 0 )
357, 13968289, ( 155 ), ( 0 ), ( 2 ), ( 1 ), ( 0 )
358, 13968287, ( 154 ), ( 926 ), ( 3 ), ( 1 ), ( 0 )
359, 13968286, ( 150 ), ( 0 ), ( 1 ), ( 1 ), ( 0 )
360, 13968284, ( 149 ), ( 0 ), ( 2 ), ( 1 ), ( 0 )
361, 13968282, ( 148 ), ( 926 ), ( 3 ), ( 1 ), ( 0 )
362, 13968281, ( 144 ), ( 0 ), ( 1 ), ( 1 ), ( 0 )
363, 13968279, ( 143 ), ( 0 ), ( 2 ), ( 1 ), ( 0 )
364, 13968277, ( 142 ), ( 926 ), ( 3 ), ( 1 ), ( 0 )
365, 13968274, ( 137 ), ( 0 ), ( 2 ), ( 1 ), ( 0 )
366, 13968272, ( 136 ), ( 926 ), ( 3 ), ( 1 ), ( 0 )
367, 13968269, ( 131 ), ( 0 ), ( 2 ), ( 1 ), ( 0 )
368, 13968267, ( 130 ), ( 926 ), ( 3 ), ( 1 ), ( 0 )
369, 6433472, ( 126 ), ( 0 ), ( 1 ), ( 1 ), ( 0 )
370, 6433467, ( 120 ), ( 0 ), ( 1 ), ( 1 ), ( 0 )
371, 88348197, ( 75 80 85 ), ( 0 0 927 ), ( 1 2 3 ), ( 0 0 0 ), ( 0 0 0 )
372, 88348192, ( 74 79 ), ( 0 927 ), ( 2 3 ), ( 0 0 ), ( 0 0 )
373, 88348187, ( 73 ), ( 927 ), ( 3 ), ( 0 ), ( 0 )
374, 6433427, ( 72 ), ( 0 ), ( 1 ), ( 1 ), ( 0 )
375, 6433418, ( 67 ), ( 926 ), ( 3 ), ( 1 ), ( 0 )
376, 88348174, ( 64 603 1103 ), ( 927 927 927 ), ( 3 3 3 ), ( 0 0 0 ), ( 0 0 0 )
377, 51622459, ( 55 ), ( 926 ), ( 3 ), ( 1 ), ( 0 )
378, 51622458, ( 54 ), ( 0 ), ( 1 ), ( 1 ), ( 0 )
379, 51622456, ( 53 ), ( 0 ), ( 2 ), ( 1 ), ( 0 )
380, 51622453, ( 48 ), ( 0 ), ( 1 ), ( 1 ), ( 0 )
381, 51622451, ( 47 ), ( 0 ), ( 2 ), ( 1 ), ( 0 )
382, 440188, ( 50 589 1089 ), ( 0 0 0 ), ( 2 2 2 ), ( 0 0 0 ), ( 0 0 0 )
383, 51622443, ( 36 ), ( 0 ), ( 1 ), ( 1 ), ( 0 )
384, 440186, ( 49 588 1088 ), ( 927 916 927 ), ( 3 3 3 ), ( 0 0 0 ), ( 0 0 0 )
385, 51622441, ( 35 ), ( 0 ), ( 2 ), ( 1 ), ( 0 )
386, 440183, ( 44 583 ), ( 0 0 ), ( 2 2 ), ( 0 0 ), ( 0 0 )
387, 51622438, ( 30 ), ( 0 ), ( 1 ), ( 1 ), ( 0 )
388, 440181, ( 43 582 ), ( 927 916 ), ( 3 3 ), ( 0 0 ), ( 0 0 )
389, 51622436, ( 29 ), ( 0 ), ( 2 ), ( 1 ), ( 0 )
390, 440178, ( 38 577 ), ( 0 0 ), ( 2 2 ), ( 0 0 ), ( 0 0 )
391, 51622433, ( 24 ), ( 0 ), ( 1 ), ( 1 ), ( 0 )
392, 440174, ( 1070 ), ( 916 ), ( 3 ), ( 0 ), ( 0 )
393, 51622429, ( 22 ), ( 926 ), ( 3 ), ( 1 ), ( 0 )
394, 440171, ( 31 570 ), ( 927 916 ), ( 3 3 ), ( 0 0 ), ( 0 0 )
395, 51622426, ( 20 ), ( 0 ), ( 2 ), ( 1 ), ( 0 )
396, 440159, ( 18 ), ( 0 ), ( 1 ), ( 0 ), ( 0 )
397, 51622414, ( 13 ), ( 926 ), ( 3 ), ( 1 ), ( 0 )
398, 51622409, ( 10 ), ( 926 ), ( 3 ), ( 1 ), ( 0 )
399, 114771265, ( 2 ), ( 0 ), ( 2 ), ( 1 ), ( 0 )
400, 114771263, ( 1 ), ( 926 ), ( 3 ), ( 1 ), ( 0 )
401, 66438614, ( 1189 ), ( 0 ), ( 1 ), ( 1 ), ( 0 )
402, 114771256, ( 2045 2047 ), ( 0 0 ), ( 1 2 ), ( 1 1 ), ( 0 0 )
403, 114771253, ( 2037 ), ( 926 ), ( 3 ), ( 1 ), ( 0 )
404, 114771238, ( 2022 ), ( 926 ), ( 3 ), ( 1 ), ( 0 )
405, 99758179, ( 2006 503 ), ( 0 0 ), ( 1 1 ), ( 0 0 ), ( 0 0 )
406, 99758174, ( 2000 2005 ), ( 0 0 ), ( 1 2 ), ( 0 0 ), ( 0 0 )
407, 99758169, ( 1994 1999 2004 ), ( 0 0 927 ), ( 1 2 3 ), ( 0 0 0 ), ( 0 0 0 )
408, 99758164, ( 1993 1998 ), ( 0 927 ), ( 2 3 ), ( 0 0 ), ( 0 0 )
409, 51622464, ( 58 ), ( 926 ), ( 3 ), ( 1 ), ( 0 )
410, 114771208, ( 1989 ), ( 926 ), ( 3 ), ( 1 ), ( 0 )
411, 73105536, ( 1987 ), ( 0 ), ( 2 ), ( 1 ), ( 0 )
412, 73105534, ( 1986 ), ( 926 ), ( 3 ), ( 1 ), ( 0 )
413, 73105531, ( 1981 ), ( 0 ), ( 2 ), ( 1 ), ( 0 )
414, 73105529, ( 1980 ), ( 926 ), ( 3 ), ( 1 ), ( 0 )
415, 73105526, ( 1975 ), ( 0 ), ( 2 ), ( 1 ), ( 0 )
416, 73105524, ( 1974 ), ( 926 ), ( 3 ), ( 1 ), ( 0 )
417, 73105521, ( 1969 ), ( 0 ), ( 2 ), ( 1 ), ( 0 )
418, 6640476, ( 1255 ), ( 0 ), ( 1 ), ( 1 ), ( 0 )
419, 73105519, ( 1968 ), ( 926 ), ( 3 ), ( 1 ), ( 0 )
420, 73105518, ( 1964 ), ( 0 ), ( 1 ), ( 1 ), ( 0 )
421, 73105513, ( 1958 ), ( 0 ), ( 1 ), ( 1 ), ( 0 )
422, 73105508, ( 1955 ), ( 0 ), ( 1 ), ( 1 ), ( 0 )
423, 88348222, ( 641 ), ( 0 ), ( 1 ), ( 0 ), ( 0 )
424, 73105503, ( 1952 ), ( 0 ), ( 1 ), ( 1 ), ( 0 )
425, 88348217, ( 99 105 ), ( 0 0 ), ( 1 1 ), ( 0 0 ), ( 0 0 )
426, 73105498, ( 1946 ), ( 0 ), ( 1 ), ( 1 ), ( 0 )
427, 88348207, ( 87 92 97 ), ( 0 0 927 ), ( 1 2 3 ), ( 0 0 0 ), ( 0 0 0 )
428, 73105488, ( 1934 ), ( 0 ), ( 1 ), ( 1 ), ( 0 )
429, 88348202, ( 81 86 91 ), ( 0 0 927 ), ( 1 2 3 ), ( 0 0 0 ), ( 0 0 0 )
430, 73105483, ( 1928 ), ( 0 ), ( 1 ), ( 1 ), ( 0 )
431, 90139393, ( 1922 ), ( 0 ), ( 1 ), ( 1 ), ( 0 )
432, 90139391, ( 1921 ), ( 0 ), ( 2 ), ( 1 ), ( 0 )
433, 90139388, ( 1919 ), ( 0 ), ( 1 ), ( 1 ), ( 0 )
434, 90139386, ( 1918 ), ( 0 ), ( 2 ), ( 1 ), ( 0 )
435, 116868638, ( 281 ), ( 0 ), ( 2 ), ( 1 ), ( 0 )
436, 51134265, ( 1915 401 915 ), ( 0 0 916 ), ( 2 2 3 ), ( 0 0 0 ), ( 0 0 0 )
437, 116868636, ( 280 ), ( 926 ), ( 3 ), ( 1 ), ( 0 )
438, 51134263, ( 1914 400 ), ( 927 916 ), ( 3 3 ), ( 0 0 ), ( 0 0 )
439, 90139383, ( 1913 ), ( 0 ), ( 1 ), ( 1 ), ( 0 )
440, 90139381, ( 1912 ), ( 0 ), ( 2 ), ( 1 ), ( 0 )
441, 116868633, ( 275 ), ( 0 ), ( 2 ), ( 1 ), ( 0 )
442, 51134260, ( 1909 395 ), ( 0 0 ), ( 2 2 ), ( 0 0 ), ( 0 0 )
443, 116868631, ( 274 ), ( 926 ), ( 3 ), ( 1 ), ( 0 )
444, 51134258, ( 1908 394 ), ( 927 916 ), ( 3 3 ), ( 0 0 ), ( 0 0 )
445, 90139378, ( 1907 ), ( 0 ), ( 1 ), ( 1 ), ( 0 )
446, 90139376, ( 1906 ), ( 0 ), ( 2 ), ( 1 ), ( 0 )
447, 116868628, ( 269 ), ( 0 ), ( 2 ), ( 1 ), ( 0 )
448, 51134255, ( 1903 389 ), ( 0 0 ), ( 2 2 ), ( 0 0 ), ( 0 0 )
449, 116868626, ( 268 ), ( 926 ), ( 3 ), ( 1 ), ( 0 )
450, 51134253, ( 1902 388 ), ( 927 916 ), ( 3 3 ), ( 0 0 ), ( 0 0 )
451, 90139373, ( 1901 ), ( 0 ), ( 1 ), ( 1 ), ( 0 )
452, 90139371, ( 1900 ), ( 0 ), ( 2 ), ( 1 ), ( 0 )
453, 116868623, ( 263 ), ( 0 ), ( 2 ), ( 1 ), ( 0 )
454, 51134250, ( 1897 383 ), ( 0 0 ), ( 2 2 ), ( 0 0 ), ( 0 0 )
455, 90139368, ( 1895 ), ( 0 ), ( 1 ), ( 1 ), ( 0 )
456, 90139366, ( 1894 ), ( 0 ), ( 2 ), ( 1 ), ( 0 )
457, 90139364, ( 1893 ), ( 926 ), ( 3 ), ( 1 ), ( 0 )
458, 90139363, ( 1892 ), ( 0 ), ( 1 ), ( 1 ), ( 0 )
459, 90139361, ( 1891 ), ( 0 ), ( 2 ), ( 1 ), ( 0 )
460, 90139359, ( 1890 ), ( 926 ), ( 3 ), ( 1 ), ( 0 )
461, 90139358, ( 1886 ), ( 0 ), ( 1 ), ( 1 ), ( 0 )
462, 90139356, ( 1885 ), ( 0 ), ( 2 ), ( 1 ), ( 0 )
463, 90139354, ( 1884 ), ( 926 ), ( 3 ), ( 1 ), ( 0 )
464, 90139353, ( 1880 ), ( 0 ), ( 1 ), ( 1 ), ( 0 )
465, 90139351, ( 1879 ), ( 0 ), ( 2 ), ( 1 ), ( 0 )
466, 90139349, ( 1878 ), ( 926 ), ( 3 ), ( 1 ), ( 0 )
467, 90139348, ( 1874 ), ( 0 ), ( 1 ), ( 1 ), ( 0 )
468, 90139346, ( 1873 ), ( 0 ), ( 2 ), ( 1 ), ( 0 )
469, 90139344, ( 1872 ), ( 926 ), ( 3 ), ( 1 ), ( 0 )
470, 36241396, ( 1051 ), ( 0 ), ( 2 ), ( 1 ), ( 0 )
471, 111799745, ( 1869 ), ( 926 ), ( 3 ), ( 1 ), ( 0 )
472, 36241391, ( 1048 ), ( 0 ), ( 2 ), ( 1 ), ( 0 )
473, 111799740, ( 1863 ), ( 926 ), ( 3 ), ( 1 ), ( 0 )
474, 36241386, ( 1045 ), ( 0 ), ( 2 ), ( 1 ), ( 0 )
475, 111799735, ( 1857 ), ( 926 ), ( 3 ), ( 1 ), ( 0 )
476, 111799730, ( 1851 ), ( 926 ), ( 3 ), ( 1 ), ( 0 )
477, 36241376, ( 1033 1036 1038 ), ( 0 0 926 ), ( 2 2 3 ), ( 1 1 1 ), ( 0 0 0 )
478, 111799725, ( 1845 ), ( 926 ), ( 3 ), ( 1 ), ( 0 )
479, 36241371, ( 1024 ), ( 0 ), ( 2 ), ( 1 ), ( 0 )
480, 111799720, ( 1839 ), ( 926 ), ( 3 ), ( 1 ), ( 0 )
481, 36241366, ( 1018 ), ( 0 ), ( 2 ), ( 1 ), ( 0 )
482, 111799715, ( 1836 ), ( 926 ), ( 3 ), ( 1 ), ( 0 )
483, 18583664, ( 1835 296 ), ( 0 0 ), ( 1 2 ), ( 1 1 ), ( 0 0 )
484, 18583663, ( 1834 295 ), ( 0 45 ), ( 2 3 ), ( 1 1 ), ( 0 0 )
485, 18583662, ( 1833 ), ( 45 ), ( 3 ), ( 1 ), ( 0 )
486, 64932860, ( 1832 ), ( 0 ), ( 1 ), ( 1 ), ( 0 )
487, 64932859, ( 1829 1831 ), ( 0 0 ), ( 1 2 ), ( 1 1 ), ( 0 0 )
488, 64932858, ( 1826 1828 1830 ), ( 0 0 45 ), ( 1 2 3 ), ( 1 1 1 ), ( 0 0 0 )
489, 64932857, ( 1825 1827 ), ( 0 45 ), ( 2 3 ), ( 1 1 ), ( 0 0 )
490, 64932856, ( 1824 ), ( 45 ), ( 3 ), ( 1 ), ( 0 )
491, 64932853, ( 1820 ), ( 0 ), ( 1 ), ( 1 ), ( 0 )
492, 64932852, ( 1817 1819 ), ( 0 0 ), ( 1 2 ), ( 1 1 ), ( 0 0 )
493, 64932851, ( 1814 1816 1818 ), ( 0 0 45 ), ( 1 2 3 ), ( 1 1 1 ), ( 0 0 0 )
494, 64932850, ( 1811 1813 1815 ), ( 0 0 45 ), ( 1 2 3 ), ( 1 1 1 ), ( 0 0 0 )
495, 64932849, ( 1808 1810 1812 ), ( 0 0 45 ), ( 1 2 3 ), ( 1 1 1 ), ( 0 0 0 )
496, 64932848, ( 1807 1809 ), ( 0 45 ), ( 2 3 ), ( 1 1 ), ( 0 0 )
497, 64932847, ( 1806 ), ( 45 ), ( 3 ), ( 1 ), ( 0 )
498, 127956573, ( 1804 ), ( 0 ), ( 2 ), ( 1 ), ( 0 )
499, 71894508, ( 1802 ), ( 0 ), ( 1 ), ( 1 ), ( 0 )
500, 48098092, ( 1798 ), ( 0 ), ( 2 ), ( 1 ), ( 0 )
501, 48098090, ( 1797 ), ( 926 ), ( 3 ), ( 1 ), ( 0 )
502, 48098089, ( 1796 ), ( 0 ), ( 1 ), ( 1 ), ( 0 )
503, 48098087, ( 1795 ), ( 0 ), ( 2 ), ( 1 ), ( 0 )
504, 48098085, ( 1794 ), ( 926 ), ( 3 ), ( 1 ), ( 0 )
505, 48098084, ( 1790 ), ( 0 ), ( 1 ), ( 1 ), ( 0 )
506, 48098082, ( 1789 ), ( 0 ), ( 2 ), ( 1 ), ( 0 )
507, 48098080, ( 1788 ), ( 926 ), ( 3 ), ( 1 ), ( 0 )
508, 48098079, ( 1784 ), ( 0 ), ( 1 ), ( 1 ), ( 0 )
509, 48098077, ( 1783 ), ( 0 ), ( 2 ), ( 1 ), ( 0 )
510, 48098075, ( 1782 ), ( 926 ), ( 3 ), ( 1 ), ( 0 )
511, 48098074, ( 1778 ), ( 0 ), ( 1 ), ( 1 ), ( 0 )
512, 48098072, ( 1777 ), ( 0 ), ( 2 ), ( 1 ), ( 0 )
513, 48098070, ( 1776 ), ( 926 ), ( 3 ), ( 1 ), ( 0 )
514, 48098069, ( 1772 ), ( 0 ), ( 1 ), ( 1 ), ( 0 )
515, 48098067, ( 1771 ), ( 0 ), ( 2 ), ( 1 ), ( 0 )
516, 48098065, ( 1770 ), ( 926 ), ( 3 ), ( 1 ), ( 0 )
517, 48098064, ( 1769 ), ( 0 ), ( 1 ), ( 1 ), ( 0 )
518, 48098062, ( 1768 ), ( 0 ), ( 2 ), ( 1 ), ( 0 )
519, 48098060, ( 1767 ), ( 926 ), ( 3 ), ( 1 ), ( 0 )
520, 107339517, ( 1755 ), ( 926 ), ( 3 ), ( 1 ), ( 0 )
521, 107339512, ( 1752 ), ( 926 ), ( 3 ), ( 1 ), ( 0 )
522, 107339507, ( 1746 ), ( 926 ), ( 3 ), ( 1 ), ( 0 )
523, 107339504, ( 1741 ), ( 0 ), ( 2 ), ( 1 ), ( 0 )
524, 107339502, ( 1740 ), ( 926 ), ( 3 ), ( 1 ), ( 0 )
525, 107339497, ( 1734 ), ( 926 ), ( 3 ), ( 1 ), ( 0 )
526, 107339494, ( 1729 ), ( 0 ), ( 2 ), ( 1 ), ( 0 )
527, 107339489, ( 1726 ), ( 0 ), ( 2 ), ( 1 ), ( 0 )
528, 107339484, ( 1720 ), ( 0 ), ( 2 ), ( 1 ), ( 0 )
529, 92438525, ( 997 ), ( 0 ), ( 2 ), ( 1 ), ( 0 )
530, 107339479, ( 1714 ), ( 0 ), ( 2 ), ( 1 ), ( 0 )
531, 92438522, ( 992 ), ( 0 ), ( 1 ), ( 1 ), ( 0 )
532, 101689747, ( 567 ), ( 926 ), ( 3 ), ( 1 ), ( 0 )
533, 107339476, ( 1709 ), ( 0 ), ( 1 ), ( 1 ), ( 0 )
534, 92438520, ( 991 ), ( 0 ), ( 2 ), ( 1 ), ( 0 )
535, 107339474, ( 1708 ), ( 0 ), ( 2 ), ( 1 ), ( 0 )
536, 92438517, ( 986 ), ( 0 ), ( 1 ), ( 1 ), ( 0 )
537, 107339471, ( 1703 ), ( 0 ), ( 1 ), ( 1 ), ( 0 )
538, 92438515, ( 985 ), ( 0 ), ( 2 ), ( 1 ), ( 0 )
539, 101689740, ( 563 565 ), ( 0 0 ), ( 1 2 ), ( 1 1 ), ( 0 0 )
540, 107339469, ( 1702 ), ( 0 ), ( 2 ), ( 1 ), ( 0 )
541, 90139389, ( 1920 ), ( 926 ), ( 3 ), ( 1 ), ( 0 )
542, 32027554, ( 1655 ), ( 0 ), ( 1 ), ( 1 ), ( 0 )
543, 32027552, ( 1654 ), ( 0 ), ( 2 ), ( 1 ), ( 0 )
544, 32027550, ( 1653 ), ( 926 ), ( 3 ), ( 1 ), ( 0 )
545, 90139384, ( 1917 ), ( 926 ), ( 3 ), ( 1 ), ( 0 )
546, 32027549, ( 1649 ), ( 0 ), ( 1 ), ( 1 ), ( 0 )
547, 32027547, ( 1648 ), ( 0 ), ( 2 ), ( 1 ), ( 0 )
548, 32027545, ( 1647 ), ( 926 ), ( 3 ), ( 1 ), ( 0 )
549, 90139379, ( 1911 ), ( 926 ), ( 3 ), ( 1 ), ( 0 )
550, 32027544, ( 1643 ), ( 0 ), ( 1 ), ( 1 ), ( 0 )
551, 32027542, ( 1642 ), ( 0 ), ( 2 ), ( 1 ), ( 0 )
552, 32027540, ( 1641 ), ( 926 ), ( 3 ), ( 1 ), ( 0 )
553, 117576640, ( 760 765 ), ( 0 916 ), ( 2 3 ), ( 1 1 ), ( 0 0 )
554, 7000342, ( 1639 134 ), ( 0 0 ), ( 2 2 ), ( 0 0 ), ( 0 0 )
555, 7000340, ( 1638 133 ), ( 927 916 ), ( 3 3 ), ( 0 0 ), ( 0 0 )
556, 90139374, ( 1905 ), ( 926 ), ( 3 ), ( 1 ), ( 0 )
557, 32027539, ( 1637 ), ( 0 ), ( 1 ), ( 1 ), ( 0 )
558, 32027537, ( 1636 ), ( 0 ), ( 2 ), ( 1 ), ( 0 )
559, 32027535, ( 1635 ), ( 926 ), ( 3 ), ( 1 ), ( 0 )
560, 90139369, ( 1899 ), ( 926 ), ( 3 ), ( 1 ), ( 0 )
561, 32027534, ( 1631 ), ( 0 ), ( 1 ), ( 1 ), ( 0 )
562, 32027532, ( 1630 ), ( 0 ), ( 2 ), ( 1 ), ( 0 )
563, 32027530, ( 1629 ), ( 926 ), ( 3 ), ( 1 ), ( 0 )
564, 54273345, ( 550 ), ( 0 ), ( 2 ), ( 1 ), ( 0 )
565, 105012484, ( 1625 ), ( 0 ), ( 1 ), ( 1 ), ( 0 )
566, 54273343, ( 549 ), ( 926 ), ( 3 ), ( 1 ), ( 0 )
567, 105012482, ( 1624 ), ( 0 ), ( 2 ), ( 1 ), ( 0 )
568, 105012480, ( 1623 ), ( 926 ), ( 3 ), ( 1 ), ( 0 )
569, 54273340, ( 544 ), ( 0 ), ( 2 ), ( 1 ), ( 0 )
570, 105012479, ( 1619 ), ( 0 ), ( 1 ), ( 1 ), ( 0 )
571, 54273338, ( 543 ), ( 926 ), ( 3 ), ( 1 ), ( 0 )
572, 105012477, ( 1618 ), ( 0 ), ( 2 ), ( 1 ), ( 0 )
573, 105012475, ( 1617 ), ( 926 ), ( 3 ), ( 1 ), ( 0 )
574, 13652797, ( 1112 ), ( 926 ), ( 3 ), ( 1 ), ( 0 )
575, 105012474, ( 1616 ), ( 0 ), ( 1 ), ( 1 ), ( 0 )
576, 105012472, ( 1615 ), ( 0 ), ( 2 ), ( 1 ), ( 0 )
577, 105012470, ( 1614 ), ( 926 ), ( 3 ), ( 1 ), ( 0 )
578, 13652792, ( 1106 ), ( 926 ), ( 3 ), ( 1 ), ( 0 )
579, 54273330, ( 538 ), ( 0 ), ( 2 ), ( 1 ), ( 0 )
580, 105012469, ( 1610 ), ( 0 ), ( 1 ), ( 1 ), ( 0 )
581, 54273328, ( 537 ), ( 926 ), ( 3 ), ( 1 ), ( 0 )
582, 105012467, ( 1609 ), ( 0 ), ( 2 ), ( 1 ), ( 0 )
583, 105012465, ( 1608 ), ( 926 ), ( 3 ), ( 1 ), ( 0 )
584, 13652782, ( 1100 ), ( 926 ), ( 3 ), ( 1 ), ( 0 )
585, 54273320, ( 529 ), ( 0 ), ( 2 ), ( 1 ), ( 0 )
586, 105012459, ( 1604 ), ( 0 ), ( 1 ), ( 1 ), ( 0 )
587, 54273318, ( 528 ), ( 926 ), ( 3 ), ( 1 ), ( 0 )
588, 105012457, ( 1603 ), ( 0 ), ( 2 ), ( 1 ), ( 0 )
589, 105012455, ( 1602 ), ( 926 ), ( 3 ), ( 1 ), ( 0 )
590, 13652777, ( 1097 ), ( 926 ), ( 3 ), ( 1 ), ( 0 )
591, 54273315, ( 523 ), ( 0 ), ( 2 ), ( 1 ), ( 0 )
592, 105012454, ( 1598 ), ( 0 ), ( 1 ), ( 1 ), ( 0 )
593, 54273313, ( 522 ), ( 926 ), ( 3 ), ( 1 ), ( 0 )
594, 105012452, ( 1597 ), ( 0 ), ( 2 ), ( 1 ), ( 0 )
595, 105012450, ( 1596 ), ( 926 ), ( 3 ), ( 1 ), ( 0 )
596, 13652772, ( 1091 ), ( 926 ), ( 3 ), ( 1 ), ( 0 )
597, 54273310, ( 517 ), ( 0 ), ( 2 ), ( 1 ), ( 0 )
598, 105012449, ( 1592 ), ( 0 ), ( 1 ), ( 1 ), ( 0 )
599, 54273308, ( 516 ), ( 926 ), ( 3 ), ( 1 ), ( 0 )
600, 105012447, ( 1591 ), ( 0 ), ( 2 ), ( 1 ), ( 0 )
601, 105012445, ( 1590 ), ( 926 ), ( 3 ), ( 1 ), ( 0 )
602, 13652767, ( 1085 ), ( 926 ), ( 3 ), ( 1 ), ( 0 )
603, 54273305, ( 511 ), ( 0 ), ( 2 ), ( 1 ), ( 0 )
604, 105012444, ( 1586 ), ( 0 ), ( 1 ), ( 1 ), ( 0 )
605, 54273303, ( 510 ), ( 926 ), ( 3 ), ( 1 ), ( 0 )
606, 105012442, ( 1585 ), ( 0 ), ( 2 ), ( 1 ), ( 0 )
607, 105012440, ( 1584 ), ( 926 ), ( 3 ), ( 1 ), ( 0 )
608, 13652762, ( 1079 ), ( 926 ), ( 3 ), ( 1 ), ( 0 )
609, 54273300, ( 508 ), ( 0 ), ( 2 ), ( 1 ), ( 0 )
610, 105012439, ( 1580 ), ( 0 ), ( 1 ), ( 1 ), ( 0 )
611, 54273298, ( 507 ), ( 926 ), ( 3 ), ( 1 ), ( 0 )
612, 105012437, ( 1579 ), ( 0 ), ( 2 ), ( 1 ), ( 0 )
613, 105012435, ( 1578 ), ( 926 ), ( 3 ), ( 1 ), ( 0 )
614, 13652757, ( 1073 ), ( 926 ), ( 3 ), ( 1 ), ( 0 )
615, 54273295, ( 505 ), ( 0 ), ( 2 ), ( 1 ), ( 0 )
616, 105012434, ( 1574 ), ( 0 ), ( 1 ), ( 1 ), ( 0 )
617, 54273293, ( 504 ), ( 926 ), ( 3 ), ( 1 ), ( 0 )
618, 105012432, ( 1573 ), ( 0 ), ( 2 ), ( 1 ), ( 0 )
619, 105012430, ( 1572 ), ( 926 ), ( 3 ), ( 1 ), ( 0 )
620, 13652752, ( 1067 ), ( 926 ), ( 3 ), ( 1 ), ( 0 )
621, 105012429, ( 1571 ), ( 0 ), ( 1 ), ( 1 ), ( 0 )
622, 105012427, ( 1570 ), ( 0 ), ( 2 ), ( 1 ), ( 0 )
623, 105012425, ( 1569 ), ( 926 ), ( 3 ), ( 1 ), ( 0 )
624, 67570115, ( 1568 ), ( 0 ), ( 1 ), ( 1 ), ( 0 )
625, 67570110, ( 1565 ), ( 0 ), ( 1 ), ( 1 ), ( 0 )
626, 67570105, ( 1559 ), ( 0 ), ( 1 ), ( 1 ), ( 0 )
627, 67570103, ( 1558 ), ( 0 ), ( 2 ), ( 1 ), ( 0 )
628, 67570101, ( 1557 ), ( 926 ), ( 3 ), ( 1 ), ( 0 )
629, 67570100, ( 1553 ), ( 0 ), ( 1 ), ( 1 ), ( 0 )
630, 67570098, ( 1552 ), ( 0 ), ( 2 ), ( 1 ), ( 0 )
631, 67570096, ( 1551 ), ( 926 ), ( 3 ), ( 1 ), ( 0 )
632, 67570095, ( 1547 ), ( 0 ), ( 1 ), ( 1 ), ( 0 )
633, 67570093, ( 1546 ), ( 0 ), ( 2 ), ( 1 ), ( 0 )
634, 67570091, ( 1545 ), ( 926 ), ( 3 ), ( 1 ), ( 0 )
635, 67570090, ( 1541 ), ( 0 ), ( 1 ), ( 1 ), ( 0 )
