index, address, array, ip_fold_1, pf_degree, valid, ppf_prediction
1, 72525796, ( 12 ), ( 0 ), ( 1 ), ( 1 ), ( 0 )
2, 72525795, ( 9 11 ), ( 0 0 ), ( 1 2 ), ( 1 1 ), ( 0 0 )
3, 72525794, ( 6 8 10 ), ( 0 0 1020 ), ( 1 2 3 ), ( 1 1 1 ), ( 0 0 1 )
4, 72525793, ( 3 5 7 ), ( 0 0 1020 ), ( 1 2 3 ), ( 1 1 1 ), ( 0 0 1 )
5, 72525792, ( 2 4 ), ( 0 1020 ), ( 2 3 ), ( 1 1 ), ( 0 1 )
6, 72525791, ( 1 ), ( 1020 ), ( 3 ), ( 1 ), ( 1 )

